dt,vix,sp500,sp500_volume,djia,djia_volume,hsi,ads,us3m,joblessness,epu,GPRD,prev_day,sp500_ret,sp500_ma10,sp500_vol10,djia_ret,djia_ma10,djia_vol10,hsi_ret,hsi_ma10,hsi_vol10
1993-12-08,12.46,466.290009,314460000.0,3734.53,22.1,9750.200195,0.952276,3.15,2,77.520327050332,125.89331817627,466.76001,-0.0010069435897047674,463.84800129999996,0.0020629704752389505,0.0042082562491934095,3700.0160000000005,0.0019429296382239376,0.001396851729162929,9353.3600585,0.01643611336825662
1993-12-09,12.43,464.179993,287570000.0,3729.78,22.57,9990.299805,0.960473,3.13,2,77.520327050332,85.8691558837891,466.290009,-0.004525115184271455,464.0300021000001,0.0026207921604132003,-0.0012719137347939613,3704.236,0.0019977354362622425,0.024625095402977193,9428.5800781,0.016673023568419806
1993-12-10,12.6,463.929993,245620000.0,3740.67,21.35,10228.099609,0.966106,3.12,2,77.520327050332,103.416748046875,464.179993,-0.0005385841780560785,464.1170016,0.002603828459627434,0.002919743255634266,3709.9080000000004,0.0019161951552191716,0.0238030698419065,9523.9499999,0.017308418800464544
1993-12-13,10.98,465.700012,256580000.0,3764.43,21.68,10248.599609,0.967643,3.12,2,77.520327050332,58.8726501464844,463.929993,0.003815271758038641,464.4970034000001,0.00264352397583091,0.006351803286577029,3718.571,0.002097989094310939,0.002004282396894208,9647.5299803,0.011599304588925982
1993-12-14,11.13,463.059998,275050000.0,3742.63,21.06,10021.5,0.963031,3.11,2,77.520327050332,108.228576660156,465.700012,-0.005668915464833613,464.62400230000003,0.003349320451290854,-0.005791049375336921,3724.439,0.0033267506034427605,-0.02215908686690904,9737.1599608,0.01607724072458159
1993-12-15,11.03,461.839996,331770000.0,3716.92,34.31,9945.299805,0.955854,3.1,2,77.520327050332,80.1427612304688,463.059998,-0.0026346521082998287,464.6190004,0.003474321766436625,-0.0068695008590216045,3726.4230000000002,0.004167508289858099,-0.007603671606046913,9806.289941300001,0.016837886162528095
1993-12-16,10.9,463.339996,284620000.0,3726.14,29.05,10339.700195,0.94611,3.1,2,77.520327050332,82.1820220947266,461.839996,0.003247878081135358,464.6420015,0.003530508722598634,0.002480548411049943,3728.826,0.004206780642153602,0.039656963362905806,9916.439941300001,0.019268975724301217
1993-12-17,11.08,466.380005,363750000.0,3751.57,38.9,10568.900391,0.933794,3.09,2,77.520327050332,104.538627624512,463.339996,0.006561076156265999,464.7910005,0.0039358145483973,0.0068247569871235925,3733.576,0.004635105750959558,0.022167005974780052,10043.8899413,0.01943772084856263
1993-12-20,10.75,465.850006,255900000.0,3755.21,21.96,10814.799805,0.879615,3.15,2,77.520327050332,91.2912368774414,466.380005,-0.001136410211239558,464.73300180000007,0.0038102853353443556,0.0009702604509578272,3738.076,0.004634057505138225,0.02326631956995251,10164.399902300001,0.018435590887239565
1993-12-21,10.08,465.299988,273370000.0,3745.15,22.39,10524.299805,0.85346,3.14,2,77.520327050332,100.762512207031,465.850006,-0.0011806761681141253,464.5869996,0.0038116215993805476,-0.0026789447194697225,3740.7030000000004,0.004768749520734867,-0.026861338650549293,10243.1699219,0.02213583871450694
1993-12-22,9.31,467.320007,272440000.0,3762.19,23.49,10708.0,0.82295,3.13,2,77.520327050332,53.7620239257812,465.299988,0.0043413261381817225,464.68999940000003,0.004068983162467971,0.0045498845173090885,3743.4689999999996,0.0047976960867231215,0.017454861454319737,10338.9499024,0.022183617756213213
1993-12-23,9.48,467.380005,227240000.0,3757.72,22.63,10881.200195,0.788074,3.13,2,77.520327050332,75.5196762084961,467.320007,0.00012838739857334858,465.01000059999996,0.0037157444316688786,-0.0011881377601876686,3746.263,0.004793847586256696,0.016174840773253596,10428.039941400002,0.02170496068303361
1993-12-27,9.7,470.540009,171200000.0,3792.93,16.28,10881.200195,0.608696,3.13,1,77.520327050332,110.251876831055,467.380005,0.006761102242702988,465.6710021999999,0.004139652017552827,0.00937004353703852,3751.489,0.005499252631631334,0.0,10493.35,0.021174346478032728
1993-12-28,9.82,470.940002,200960000.0,3793.77,17.47,11570.200195,0.55994,3.13,1,77.520327050332,112.290428161621,470.540009,0.0008500722411470818,466.1950011999999,0.004054614830682288,0.00022146467243011614,3754.4230000000002,0.005220798258619735,0.06332022089958422,10625.5100586,0.027645720664244262
1993-12-29,10.46,470.579987,269570000.0,3794.33,19.68,11449.799805,0.51081,3.08,1,77.520327050332,73.1049423217773,470.940002,-0.0007644604375739439,466.94700009999997,0.0033821048127660185,0.00014761042445909922,3759.593,0.00470105157969063,-0.01040607664265214,10768.3400391,0.026219622504752228
1993-12-30,10.69,468.640015,195860000.0,3775.88,15.85,11877.5,0.461287,3.04,1,77.520327050332,28.25217628479,470.579987,-0.004122512757857688,467.627002,0.003614674857845464,-0.004862518547411487,3765.489,0.00433845486883771,0.03735438193541407,10961.5600586,0.026011231408054017
1993-12-31,11.66,466.450012,168590000.0,3754.09,14.73,11888.400391,0.411352,3.07,1,77.520327050332,119.334739685059,468.640015,-0.004673102871934676,467.93800359999994,0.0040259300434155034,-0.005770840175005509,3768.2839999999997,0.004897536174055601,0.0009177344559039291,11116.430078200001,0.02533869556187143
1994-01-03,12.57,465.440002,270140000.0,3756.6,24.96,12086.5,0.270382,3.16,3,80.0098049317985,81.3454513549805,466.450012,-0.0021653124107969823,467.8440033,0.0035230249611387502,0.000668604109118176,3768.7869999999994,0.004413234914504595,0.016663268605082493,11268.1900391,0.02520921042598267
1994-01-04,11.91,466.890015,326600000.0,3783.9,30.5,12201.099609,0.227907,3.15,3,80.0098049317985,108.883392333984,465.440002,0.0031153596462900612,467.9480042,0.003651174391188938,0.007267209710908773,3771.656,0.004959814847312782,0.009481620733876595,11406.820019499999,0.025009453311277248
1994-01-05,10.94,467.549988,400030000.0,3798.82,43.95,12167.900391,0.187295,3.14,3,80.0098049317985,98.515022277832,466.890015,0.0014135513264295074,468.17300420000004,0.003631995904780698,0.003943021750046238,3777.0229999999997,0.004889369308650255,-0.0027210021279977514,11571.1800781,0.021750327568808837
1994-01-06,11.27,467.119995,365960000.0,3803.88,36.32,11384.200195,0.148528,3.12,3,80.0098049317985,118.057968139648,467.549988,-0.0009196727858753473,468.153003,0.0033844874614630304,0.0013319925661126053,3781.1920000000005,0.0047658933893228415,-0.06440718372248222,11638.8000976,0.033096169445580054
1994-01-07,10.96,469.899994,324920000.0,3820.77,29.21,11001.5,0.111592,3.07,3,80.0098049317985,109.055725097656,467.119995,0.005951359457434524,468.4050019,0.0038807626234399605,0.004440203160982925,3787.4970000000003,0.00479620945676163,-0.033616783651440274,11650.8300781,0.03518168986674788
1994-01-10,10.74,475.269989,319490000.0,3865.51,32.39,11366.900391,0.0120538,3.06,3,80.0098049317985,81.2900009155273,469.899994,0.0114279529018253,468.87799989999996,0.004866746911583427,0.01170968155633556,3794.755,0.005248949068127525,0.033213688224333016,11699.4000977,0.03654892953036908
1994-01-11,11.29,474.130005,305490000.0,3850.31,31.44,11155.799805,-0.0168393,3.04,3,80.0098049317985,114.772354125977,475.269989,-0.002398602954919671,469.1970002,0.004985682127299656,-0.003932210756148691,3800.4089999999997,0.005552929192204961,-0.018571517189254316,11657.960058699999,0.030737026185595557
1994-01-12,11.65,474.170013,310690000.0,3848.63,31.2,10712.700195,-0.0435375,3.02,3,80.0098049317985,113.44409942627,474.130005,8.438191968052067e-05,469.5560028,0.004965419507570796,-0.00043632850341912555,3805.839000000001,0.005571702611388191,-0.03971921491468544,11584.250097699998,0.03282638492045414
1994-01-13,12.08,472.470001,277970000.0,3842.43,22.9,10176.5,-0.0680512,3.01,3,80.0098049317985,84.2727584838867,474.170013,-0.0035852372638334185,469.93900140000005,0.004909170805317147,-0.0016109628621094885,3812.494,0.005248819824637043,-0.05005275843062085,11414.1500977,0.03157112720326533
1994-01-14,11.15,474.910004,304920000.0,3867.2,26.5,10774.299805,-0.0903902,3.03,3,80.0098049317985,92.1105346679688,472.470001,0.005164355397878406,470.7850006,0.004664542392681227,0.006446441444606599,3823.8050000000003,0.004693359713654975,0.05874316366137666,11302.7400391,0.039167998468302365
1994-01-17,11.88,473.299988,233980000.0,3870.29,18.55,10792.900391,-0.145171,3.03,3,80.0098049317985,75.2856292724609,474.910004,-0.0033901496840231804,471.5709992,0.004794755473487034,0.0007990277203144824,3835.1740000000004,0.004686390406805996,0.001726384668762071,11173.3800782,0.038352722860944
1994-01-18,11.63,474.25,308840000.0,3870.29,30.4,11017.700195,-0.160348,3.04,3,80.0098049317985,99.0057601928711,473.299988,0.002007209009267985,472.3069977,0.004770804239539302,0.0,3843.8130000000006,0.004510593069914804,0.020828488715364912,11055.040136799998,0.03917171889976917
1994-01-19,11.76,474.299988,311370000.0,3884.37,28.7,11363.799805,-0.174115,3.03,3,80.0098049317985,81.7437362670898,474.25,0.00010540432261452182,472.9819977,0.004793618737930518,0.003637970281296754,3852.368,0.004499031088189415,0.03141305389277749,10974.6300782,0.04125575015931066
1994-01-20,11.16,474.980011,310450000.0,3891.96,25.95,11264.799805,-0.186478,3.01,3,80.0098049317985,33.092586517334,474.299988,0.0014337402850619352,473.7679993,0.004721876174050866,0.001953984816070564,3861.1759999999995,0.004489394056895244,-0.0087118746985001,10962.690039199999,0.03591505677140307
1994-01-21,11.09,474.720001,346350000.0,3914.48,30.97,11459.400391,-0.197441,3.01,3,80.0098049317985,60.1641578674316,474.980011,-0.0005474125099550475,474.25,0.004511208508948087,0.005786287628855469,3870.547,0.004579936520255144,0.017275103807315118,11008.4800783,0.03426479387673225
1994-01-24,11.6,471.970001,296900000.0,3912.79,27.02,11600.099609,-0.219302,3.01,3,80.0098049317985,103.892356872559,474.720001,-0.005792888427298415,473.9200012,0.003196235938558827,-0.0004317303958635277,3875.275,0.003270216655681304,0.01227806108515983,11031.8000001,0.032937093962890344
1994-01-25,11.38,470.920013,326120000.0,3895.34,38.41,11490.900391,-0.219359,2.99,3,80.0098049317985,100.03108215332,471.970001,-0.002224692242675075,473.59900200000004,0.0031863758081495754,-0.004459733336059424,3879.778,0.00336545252846015,-0.00941364485484919,11065.3100587,0.032408548708118504
1994-01-26,11.17,473.200012,304660000.0,3908.0,30.05,11239.599609,-0.215357,2.98,3,80.0098049317985,81.5173263549805,470.920013,0.004841584424232215,473.50200190000004,0.003635708402733405,0.0032500372239649966,3885.7149999999992,0.0033720231613887865,-0.021869546636817505,11118.0000001,0.03018266458226929
